Harry Osborn,You mean people are pissed off cause he tried to turn everyone in New York City into giant lizards.
Donald Menken,Given that...all the animals hybrid programs he was involved in were destroyed to restore investor confidence.
Harry Osborn,"Ah, that is the Osborn way. Whatevers inconvenient around here just get rid of it, right?"
Donald Menken,Much of that scrutiny may fall on you now. We felt that plausible deniability was your best option.
Harry Osborn,"Sure, sure. I get it. Twenty year old kid, two hundred billion dollar company. What was Dad thinking? I mean, youre all lawyers, right? Surely someone must have questioned his sanity in the end. Someone must have thought about having him declared legally incompetent, it would have made this conversation a lot easier..."
Donald Menken,Harry...
Harry Osborn,"Its Mr. Osborn. Were not friends. [Harry notices his fathers assistant, Felicia, at the end of the meeting table] Hi. You were his assistant, right?"
Felicia,Mm-hmm.
Harry Osborn,Whats your name?
Felicia,Felicia.
Harry Osborn,"Felicia, from now on everybody at this table works for Felicia, because Felicia works for me. Would anybody like to speak up? [theres an uncomfortable silence around the meeting room table] Well, good. Then you can all keep your jobs a little longer. [they are then interrupted by the butler entering to speak to Harry]"
Osborn Butler,"Sir, theres a Peter Parker here to see you."
Harry Osborn,"Felicia, I want to see every file on this list. Every single one. [Harry follows the butler out of the room] [Harry notices Peter waiting at the bottom of the steps by the front door] Peter Parker. Its like seeing a ghost."
Peter Parker,"Hi, Harry."
Harry Osborn,Random...what ten years?
Peter Parker,Its eight. Close.
Harry Osborn,Whats up?
Peter Parker,"I saw the news, man. I heard about your Dad and I wanted to come and... just wanted to come and see you and check that...to see how youre doing."
Harry Osborn,Im uh...Im with some people. Im in a...Im in a meeting.
Peter Parker,Im sorry. Um...I dont want to intrude. I know its been a long time and I kind of know exactly what youre going through right now. And you were so there for me when my parents...thats why Im...Im here for you.
Harry Osborn,Thank you. [theres an awkward silence]
Peter Parker,"Its good to see you, man. Its good to see you. [Peter starts walking towards the front door] Im sorry about your Dad. [as Peter goes to leave]"
Harry Osborn,Youve got your braces on. [Harry chuckles] Now theres nothing to distract from your unibrow. [they both laugh]
Peter Parker,There he is. There he is. Do you still blow dry your hair every morning?
Harry Osborn,"Um...you know, one of my man servants holds the hair dryer, but I work the comb. Okay, so, at least Im not completely helpless. [Peter goes over to Harry and they embrace each other] [Peter and Harry take a walk in the park as they catch up] After graduation I went to Brazil then Singapore."
Peter Parker,"Thats right, yeah."
Harry Osborn,"Yeah. And then Europe, you know? I went to Europe."
Peter Parker,I saw you.
Harry Osborn,What do you mean you saw me?
Peter Parker,I saw you in some magazine with some French supermodel. You know what Im talking about?
Harry Osborn,"Yeah, yeah. I do. [they both laugh] The whole model thing is so exhausting."
Peter Parker,I know. [they laugh again]
Harry Osborn,What? You got a lady?
Peter Parker,"Uh...thats a question. Thats a question. [Peter pauses before continuing] No, I dont. Yeah. I dont know, its uh...I dont know. Its complicated."
Harry Osborn,"Yeah, I dont do complicated."
Harry Osborn,Uh...whats her name? Who is she?
Peter Parker,Her names Gwen. Gwen Stacy.
Harry Osborn,Gwen Stacy.
Peter Parker,She works for you.
Harry Osborn,Really? She works for me?
Peter Parker,At OsCorp. She does work study at OsCorp.
Harry Osborn,Is she a model employee? [they both laugh] [Peter and Harry are throwing pebbles into the river] When my father sent away me I tried to forget everything about this place. I guess that kind of included you.
Peter Parker,"You aint gotta explain anything to me, man. We both got dumped."
Harry Osborn,Did you ever figure out why your parents bailed?
Peter Parker,"My Dad left a briefcase. Thats all I got, a briefcase full of junk. Whatever, I dont know. I try not to think about it."
Harry Osborn,Hows that working out for you?
Peter Parker,"Perfectly. [Peter throws a pebble across the water, it bounces off the water several times before sinking]"
Harry Osborn,Nice arm!
Peter Parker,"Its just the wrist, thats all. Just all in the wrist, buddy. You could do it too, if you just strengthen up that..."
Harry Osborn,"Yeah, right. [we see black van parked nearby monitoring Peter and Harrys conversation] You got to admit though, things have gotten crazy around here, man. Giant lizards, and... Spider-Guys."
Peter Parker,"Just one guy, just one Spider-Man, or woman. We dont know...for sure."
Harry Osborn,"Whatever, dude. He wears spandex to rescue kittens from trees. Im so impressed."
Peter Parker,I like to think he gives people hope.
Harry Osborn,For what?
Peter Parker,Maybe eventually everythings gonna be alright.
Harry Osborn,"Yeah, I just wish I had time for eventually. [in the van Menken and his goon look at a picture of Max]"
Donald Menken,Who was he?
Man in Black Suit,"Maxwell Dillon, electrical engineer. No associates or friends to speak of. He submitted specs for the grid, that we...appropriated. The guy was...invisible."
Donald Menken,"Wall Streets nervous enough with that child Harry taking over. Weve got to find a way to get him out. In the meantime, if the press gets hold of this accident, our stock will crater. So make sure that this Mr. Dillon stays invisible. This could prove useful for us in the future. [we see Maxs corpse laid out in a lab, suddenly in the midst of electrical interference, Maxs body reanimates in a shower of sparks, then electrical tools jump to life as Max uses his power, he then grabs a trousers and a hoody and stumbles out of the lab] [as Peter is walking home he gets a call from Gwen]"
Peter Parker,"Hey. [later as Gwen waits to meet him, Peter notices her from across the street and starts walking over to her crossing the busy street and a car nearly hits him]"
Man in Car,Move over! Get out of the street! [he finally makes it over to Gwen]
Peter Parker,Hey. [they smile at each other]
Gwen Stacy,Hi.
Peter Parker,You look amazing.
Gwen Stacy,"Im sorry for the spontaneous hour, but it was kind of..."
Peter Parker,"No, I know. Spontaneous, its alright. You know?"
Gwen Stacy,"Well, I just figured it was time. You know? Time that we try to be friends."
Peter Parker,"Yeah. Friends. Yeah, thats...okay."
Gwen Stacy,I just dont want us to be complicated.
Peter Parker,"I was just saying that to someone, I hate complicated."
Gwen Stacy,Keep it simple.
Peter Parker,"Okay. Great. Great. Yeah, yeah, yeah. Alright. Well, I mean...if uh, if were gonna be friends, then we gotta...we gotta establish some ground rules."
Gwen Stacy,Some ground rules?
Peter Parker,Yeah. Some ground rules. [Gwen laughs] Like that.
Peter Parker,That laugh...that laugh. Thats off the table.
Gwen Stacy,My laugh is off the table?
Peter Parker,That laugh is off the table. You gotta figure out a more annoying laugh. [Gwen tries to do an annoying laugh] Thats still adorable.
Gwen Stacy,That was not adorable. That wasnt adorable. Okay I have a ground rule.
Peter Parker,"Oh, good."
Gwen Stacy,Um...
Peter Parker,What is it?
Gwen Stacy,Uh...dont tell me that I look amazing with your big brown doe eyes. Okay? Im really serious about that one. [Emma rubs her nose]
Peter Parker,"Oh, no."
Gwen Stacy,What?
Peter Parker,I just figured out the next ground rule.
Gwen Stacy,What?
Peter Parker,No more of this... [he rubs his nose like she just did] No more...no more of this nose rub you do.
Gwen Stacy,This. [she rubs her nose again]
Peter Parker,Dont think I havent noticed.
Gwen Stacy,What am I supposed to do? Its allergy season.
Peter Parker,"This is killing me. I got it, youre just spitting in the face of my ground rules. Im out. [playfully he turns to leave]"
Gwen Stacy,Come on! [Peter walks back to her]
Peter Parker,"First we get ice cream, and then Im out. [as Max steps into the street the car alarms start going off, he touches the head light on one car and sucks the electricity out of it, then he looks up and sees the city as a matrix of electrical energy and starts heading towards Times Square; back to Peter and Gwen eating ice cream as they walk]"
Gwen Stacy,"Um...yeah. So I did that, and I got completely addicted to this place that has Korean meatballs."
Peter Parker,Yeah.
Gwen Stacy,Have you been there?
Peter Parker,"No, I dont know."
Gwen Stacy,Its mind blowing.
Peter Parker,"Its the place on 6th. I know, you love it there."
Gwen Stacy,How do you know that? [Peter looks away trying to avoid answering the question]
Peter Parker,Hm?
Gwen Stacy,How do you know I love it there?
Peter Parker,Cause um...cause you told me.
Gwen Stacy,It just opened last month. Have you been following me? [Peter doesnt reply] I knew it. How often?
Peter Parker,"Just once a day, sometimes. Sometimes more."
Gwen Stacy,"Oh, boy. Why? To make sure Im safe?"
Peter Parker,Yeah. And because its the closest I can get to being with you. [Peter leans close to her and touches his forehead to hers]
Gwen Stacy,Im moving to England. [Peter looks at her in shock]
Peter Parker,What?
Gwen Stacy,"Yeah. Im...I have a um...Im up for a scholarship to Oxford in molecular medicine, and its between me and this other kid. And theres this oral exam that we have to do and hes like a freshman in college, but hes fourteen and um...and its, it could be him, but it might be me. I hope its me. And Im gonna go to...gonna be moving to England."
Peter Parker,Wow.
Gwen Stacy,Yeah. And Im really excited.
Peter Parker,"Thats uh...England. [just then Peters spider sense triggers, he turns to looks to Times Square, then as Gwen turns to Peter she sees hes gone leaving only his shoes behind] [in Times Square Max grabs a power outlet to draw in the energy, a cop notices him and calls for back up]"
Times Square Cop,"Mason, I need a ten-eighty-five. Send out units to the southend<span style=""line-height:21px;"">corner of Duffy Square. [to the people walking near Max] Everyone, get out the way, please! Get out the way! [the people around Max quickly back away] Sir! Get your hands away from the cables, right now! Sir, get your hands away from the cables! Let me see your hands, please! [as Max looks at he cop the cop draws his gun and points it at Max] You stay right where you are! Do not move! [Max stands and starts to back away] Freeze! Get down, on the ground! [as Max steps into the street suddenly a big truck bounds towards him beeping its horn, Max inadvertently flips a big truck with his electromagnetic powers] [Max is suddenly surrounded by police cars] Get down on the ground, now! [Max looks round with fear] Get down on the ground, now!</span>"
Max Dillon,Its not my fault! Stop! Please...
Times Square Cop,"Repeating. Get down on the ground, now! For your own safety... [Max suddenly notices himself on the big TV monitors around Time Square]"
Max Dillon,"Oh, my God. They see me. They see me. They see me. They see me. [one of the cops starts dropping tear gas near Max] No!"
Times Square Cop,"On the ground, now!"
Max Dillon,"No, stop! Dont do that! Please! Wait, its not my fault! Its not my fault! I said stop! [as the gas starts to overwhelm him Maxs emotions explode triggering a wave of energy that flips the squad cars, just as one car is about to land on a cop, Peter swing in and catches the car in time]"
Peter Parker,"Im glad your not one of those cops that rides a horse. [the cops start shooting at Max, but Maxs powers just deflect the bullets]"
Swat Team Leader,"All team members, hold your fire and wait for my call! [Peter throws the cop car aside] Hold your fire! I repeat, hold your fire and stand down! [the cops stop shooting at Max]"
Max Dillon,Stop. Stop it.
Peter Parker,"Yoh, Sparkles! [Max looks over to Peter] Hey, how are you doing?"
Max Dillon,Thats you?
Peter Parker,"Yeah, I know its me! Who are you?"
Max Dillon,You dont remember me?
Peter Parker,"No, should I?"
Max Dillon,"I walked into the street, the...the car almost hit me. You swung me up, you saved me! You said you needed me."
Peter Parker,The guy...youre the guy with the blueprints.
Max Dillon,"Yes, blueprints."
Peter Parker,"Yes, I remember you. Of course I remember you, youre my eyes and ears. [Peter starts walking towards Max] Uh, whats...whats your name again?"
Max Dillon,How could you forget me?
Peter Parker,"No, I do. I know it. I know it, dont tell me."
Max Dillon,Its Max.
Peter Parker,Is it Max?
Max Dillon,Yes.
Peter Parker,"Im sorry, I didnt recognize you with the...you look different. How are you?"
Max Dillon,I dont know whats going on with me.
Peter Parker,I can see that. I can...I believe you.
Max Dillon,"Its strange. The power, that I got so much...I got so much anger. [we see Gwen making her way through the crowd to watch whats happening]"
Peter Parker,I can see that. I can see you dont want to be here. I can see youre scared. I can see you dont know whats happening to you. I can see that you dont want to hurt anybody. Youre gonna be alright. [at the same time we see a sniper aiming to shoot at Max from above a building]
Sniper,Ive got a clear shot. Standing by.
Max Dillon,I dont want them shooting me anymore.
Peter Parker,"Theyre not gonna shoot you. [to the cops] You guys, this is my buddy Max! I told you about Max. No one shoots at Max! [as she watches on the monitors with worry]"
Gwen Stacy,Please.
Peter Parker,"[to Max] You and me, okay? Its just between you and me talking... [as Max takes a step towards Peter theres a surge of electricity] Woh! Stay right there, stay right there. Just be careful with the grid and the electricity. Just..."
Max Dillon,I just...I just wanted them to all see me.
Lead Officer,"[to the sniper through his radio] If he makes a move, you take that shot."
Peter Parker,"How about you come with me, well go somewhere, well talk away from these people, okay?"
Max Dillon,Yeah. I guess... [as Max takes a step back his body produces a surge of electricity which immediately makes the sniper shoot at him]
Peter Parker,"No! Stop! Stop! [in a surge of anger Max uses his power to take the sniper down, Peter goes to stop him by using his web but Max deflects it and uses his powers on Peter to throw his aside, then as one of the giant monitors is about to drop on a cop Peter manages to save the cop by using his web to pull him aside, the crowd cheers for Peter]"
Crowd,Spidey! Spidey! Spidey! Spidey... [Max starts hearing the crowd calling him names]
Man in Crowd,You stupid freak! [Max sees the crowd booing him]
Woman in Crowd,Electro dummy! [as Max watches the crowd his inner dialog goes into overdrive]
Max Dillon,"He lied to me, he shot me... [to the crowd] Shut up! [Max notices the big monitors are now showing Peter] Youre so selfish."
Peter Parker,Stay with me Max.
Max Dillon,You set me up.
Peter Parker,"No, I didnt set you up."
Max Dillon,You lied to me!
Peter Parker,"No, Im trying to help you! Let me help you! [Max suddenly touches the power grid on the ground sending a surge of electricity across the street which throws Peter in the air, but Peter manages to use his web to save the people standing nearby before they get electrocuted, the crowd cheers for Peter again]"
Max Dillon,"Its my birthday, now its time for me to light my candles! [he uses his power to try and take down Peter, but Peter deflects all his shots, getting angry Max grabs some electrical cables, jacks them into his chest which sucks the electricity into his body taking all the light out of Times Square, then Max starts blasting his power across Time Square tearing to shreds sending the crowd running for their lives]"
Times Square Cop,[into his radio] Does anyone have visual on Spider-Man? Does anyone have visual on Spider-Man? [as Max continues to send blasts of electricity across the square suddenly Peter blasts with him with a fire hose spray which disrupts Maxs powers and sends him down]
Peter Parker,"Alright, thats enough. [to the firemen helping him] Mike. Big John. Nice work, fellas. It was a pleasure doing business with you. [as Max lies on the ground]"
Max Dillon,Spider-Man... [Peter swings over to Gwen]
Peter Parker,"England? Really? [a car explodes behind Peter as they look at each other in silence, then Peter sighs, turns and walks away]"
Gwen Stacy,"Good talk. [as Peter goes home to get out of his suit he notices his dads briefcase in his closet, he throws his suit over it and goes to lie down in bed and watches the news]"
NY1 News Anchor,"Our coverage of this breaking story begins with New York 1 Jessica Abo, at the scene."
NY1 Reporter,"Thats right, were standing here with two eyewitnesses, who are going to tell what they just saw. [turning to the two eyewitnesses] So tell us, how do think Spider-Man did it? How do you think he beat this creature?"
Times Square Bystander,"Yeah, its got to be rubberized, Spideys suit, that...thats why he didnt get electrocuted. Probably some kind of neoprene, thats what Id use, honestly. [Peter takes his phone out and looks at a photo of himself and Gwen, he throws it aside in frustration]"
NY1 Reporter,"Okay, well, thank you very much to the two of you. As you can tell, so many questions remain unanswered. But we will bring you the latest information as it becomes available. For now, Jessica Abo for New York 1... [Peter looks at his busted web shooter then throws that back on the table, he lies down to listen to some music but becomes restless and instead takes his dads briefcase out, empties the contents and sees the word ""Roosevelt"" on a notepad and starts to research the word on the internet, he then sticks up all the clippings he has on his parents on his wall and includes the photo of himself with Gwen and under it hes written ""Do I have to lose you too????""] [Harry is sitting in his office listening to news coverage as he fiddles with the drive his father left him]"
NY1 News Anchor,"Online polls show a sudden uptick in public sentiment in favor of the web-crawler. Tonight it would seem New York City owes him a debt of gratitude. [Harry feels an itch on his neck and as he reaches to scratch it, the drive pricks his finger, he drops it onto the desk and suddenly initiates the desktop display and Harry begins to access the information on the drive about a secret battle armor]"
Kari,"Next generation of military body armor. Features include, enhanced mobility, battlefield injury repair, direct nervous system interface. [he then finds footage of Richard Parker with Norman Osborn explaining their research]"
Richard Parker,"So the common household spider, uh...unlike human cells, theres a containment power to self heal, from severe infection, tissue damage, etc. Weve used a radioactive isotope with compatible human DNA. [we see Peter trying to repair his web shooter by watching YouTube videos]"
Dr. Jallings,"Welcome to, Dr. Jallings Science Investigator. Today were going to be talking about... electricity! Batteries, insulators, electromagnetic currents. Batteries can withstand a lot of incoming charges. The more powerful the battery, the bigger the charge it can withstand. But if the incoming charge exceeds the outgoing charge, the battery might explode! Explode! Boom! [just at that moment as Peter is experimenting on his web shooter it explodes] When doing experiments like this, always wear protective gear. Youre not invincible."
Peter Parker,"Were gonna need a bigger battery. [we see Peter experimenting using different size batteries and wearing scuba diving gear for protection, the last experiment he does using a large battery causes a fire which he has to put out using a fire extinguisher] [the next morning Peters phone rings, he uses his web shooter to retrieve it but instead grabs a spanner and hits himself in the head, then he uses his web shooter again to get the phone] Hello?"
Peter Parker,Hello?
Harry Osborn,"Pete, its me."
Peter Parker,"Hi, Harry. What...what time is it?"
Harry Osborn,"Uh...late, early. I dont know, Ive been up all night. I need to see you."
Peter Parker,You alright?
Harry Osborn,"Not really, Pete. Im dying, but I think you can help save my life. [in Harrys office, Peter and Harry are watching the footage of Richard Parter and Norman Osborn explaining their spider research]"
Norman Osborn,Youre looking at the worlds first Human-Spider hybrids.
Richard Parker,And the hope is to extract the venom from their glands and turn that into a cure. An agent that heals diseased cells.
Norman Osborn,"And if I can be cured, imagine what this could do for other diseases like Alzheimers, even cancer. [Harry stops the footage]"
Harry Osborn,They never made it to human trials. Its fourteen years of research and nothing to show for it. Except maybe this. [he throws the newspaper down on the desk which shows photo of Spider-Man on the front page] Spider-Man.
Peter Parker,What about him?
Harry Osborn,"He was bitten by one of those things and it worked! I dont know how, and I dont know why, but he can do everything else a spider can, including self heal. I need to find him. I need his blood. [at the same time Gwen starts looking through OsCorp files to find Max Dillon as she thinks that hes the creature that attacked the city]"
Peter Parker,You...Spider-Mans blood?
Harry Osborn,Itll save my life.
Peter Parker,"It may not, Harry. It may not be that simple. You saw what happened to Curt Connors, right?"
Harry Osborn,"Connors was weak. This is me, Peter."
Peter Parker,"I dont think you can just set up a vain and have him donate. I mean, sure hes sensitive about..."
Harry Osborn,Sensitive...sensitive...
Peter Parker,About people shoving needles and...and...
Harry Osborn,"Alright. Okay, well then maybe you could just sensitively tell me where he is and I will go ask him myself."
Peter Parker,What?
Harry Osborn,"You took his picture, so you know him."
Peter Parker,"Harry, I took a picture from a long way away, I used a long lens. I dont know him."
Harry Osborn,I put together what you said at the river.
Peter Parker,What did I...?
Harry Osborn,"About how he gives people hope. Come on. [we see the man that was following Harry and Peter earlier becoming aware that someone has accessed the OsCorp central server to find information on Max, then it cuts to Gwen who finds the system has no information on Max and her search suddenly becomes blocked] [back to Harry and Peter] Just say yes. [conflicted, Peter rises from his seat and turns away from Harry which makes Harry angry] Dont turn your back on me! I do not want to end up like my father, Peter. Please. Peter, please. I cant. [looking distraught, Harry embraces Peter] Please."
Peter Parker,Im gonna try and find Spider-Man. [Peter then turns and leaves] [as Gwen continues her research on Max suddenly OsCorp security shows up with the man in the black suit]
OsCorp Employee Male,Whats security doing over here?
OsCorp Employee Female,"Thats so weird. [Gwen turns to look at and sees them looking at her, she quickly gets up from her desk and starts to leave but the man in the black suit follows her]"
Man in Black Suit,Hey! Miss Stacy! [as Gwen is trying to quickly get away from security she suddenly trips and bumps into Peter whos leaving from his meeting with Harry]
Gwen Stacy,Hi.
Peter Parker,Hi.
Gwen Stacy,What are you doing here?
Peter Parker,"What are you doing here? [she grabs his hand and takes him into a maintenance room to hide, she watches the man in black suit through the door panel]"
Man in Black Suit,Shes not here. check another floor!
OsCorp Security Guard,"Yes, sir! [as theyre hiding in the maintenance room]"
Peter Parker,Youre in trouble?
Gwen Stacy,Yeah.
Peter Parker,Whos that guy?
Gwen Stacy,"There was an accident in the genomics lab and theyre covering it up. And I found out that guy from Times Square last night, I met him. He was an electrical engineer in the building, and he loved Spider-Man, by the way. He was like a fanatic."
Peter Parker,"I didnt get a love vibe last night, I got more of a wanting him to kill me with his electricity vibe."
Gwen Stacy,"Thats actually kind of what its like to love you. I was searching for him on the computer and all the files is erased, hes completely erased."
Peter Parker,Thats OsCorp.
Gwen Stacy,And what about you? Why are you here?
Peter Parker,Harry.
Gwen Stacy,Osborn?
Peter Parker,Hes dying.
Gwen Stacy,What do you mean?
Peter Parker,"Hes dying. And he thinks the only thing thats gonna save his life is my blood, is Spider-Mans blood. And as far as I know if I give it to him, it could kill him."
Gwen Stacy,Or something worse.
Peter Parker,Yeah. This is the maintenance closet. [Gwen is distracted looking through the door panel] Gwen? The most clichéd hiding place you could have chosen. This is the...this is the stupidest hiding place.
Gwen Stacy,Im sorry...I didnt take us to the Bahamas of hiding places.
Peter Parker,"Listen...listen, I gotta talk to you about England I guess, because I dont... [he kisses Gwen]"
Gwen Stacy,You just kissed me.
Peter Parker,"I know. Im sorry, I couldnt help it. How did you like it?"
Gwen Stacy,It felt a little bit rushed.
Peter Parker,"I know. I know, I know. This the plan, to get to the elevator Im gonna distract them. Okay?"
Gwen Stacy,Okay.
Peter Parker,"Okay. [Peter and Gwen exit the maintenance room, Gwen heads to the elevator with Peter following behind her, Peter then uses his web shooter to grab a cup of coffee from the nearby trolley, he waits as the man in black suit comes round the corner and bumps into him dropping the coffee all over him]"
Man in Black Suit,Goddammit!
Peter Parker,"Im sorry. I just spilled coffee all over you. [Peter drops to his knees to wipe the coffee and manages to trip one of the security guards coming up behind him then as he stands he throws the rest of the coffee onto the second security guard] I didnt do that! Oh, and you too! [he then forces the man in black suits jacket down his arms as he sees Gwen by the elevator]"
Man in Black Suit,Stay right there! Stay right there! [Gwen enters the elevator as Peter continues to take the man in black suits jacket off]
Peter Parker,"Wait, wait, wait, wait! Wait! [the security guards go after Gwen but they are too late as the elevator doors close]"
OsCorp Security Guard,Hey! Stop! [Peter then taps the man in black suit hard on the back making him fall as hes also tied his shoe laces together]
Peter Parker,"Alright! On your way. [Peter turns and walks off] Im sorry, Im all thumbs today! [as Gwen is catching her breath in the elevator she hears Harry behind her]"
Harry Osborn,Gwen Stacy. [Gwen jumps in fear as she turns to see who it is]
Gwen Stacy,"Oh, my God! Im sorry."
Harry Osborn,Sorry.
Gwen Stacy,Its okay.
Harry Osborn,Uh...Im Harry.
Gwen Stacy,Yeah.
Harry Osborn,Im an old friend of Peters.
Gwen Stacy,"Yeah, I know who you are. Sorry. I was kind of...rushing."
Harry Osborn,"No, Im uh...Im sorry he never introduced us, I thought you two had broken up."
Gwen Stacy,"Oh, yeah. Yes. We had...its..."
Harry Osborn,Its complicated.
Gwen Stacy,"Complicated, yeah."
Harry Osborn,"I mean, its Peter. Everythings always complicated with Peter."
Gwen Stacy,"Yeah. Yeah, its...yeah, youre right."
Harry Osborn,But thats why he needs you. Right? To help him make his choices clear. [just then the elevator reaches its destination]
Gwen Stacy,"Nice to meet you, Harry."
Harry Osborn,"Yes, its such a pleasure. [Harry watches as Gwen walks out of the elevator] [we see Max is being kept at Ravencroft Institute for the criminally insane where hes been strapped to a device and brought to Dr. Ashley Kafka with Menken watching in the background]"
Dr. Ashley Kafka,"Youve been in a terrible accident. Im Dr. Kafka, Im here to help you."
Max Dillon,"Of course you are, Doc. Thats why youre preparing military grade Biostim electrodes. High intensity capacitors, the kind they make at OsCorp. All of this because youre trying to help me."
Dr. Ashley Kafka,"You are correct. Im here to study you, to understand what you are, why you are. And I will get results. [Kafka uses the electrodes on Max causing him pain] I always do."
Max Dillon,"You do realize youve locked me in a prison that runs on electricity. [Kafka chuckles and nods his head] I can feel it in the walls, I can feel it in my veins. No matter what you do, Doc, you cant contain it. Its a force of nature. Like me. [Kafka laughs as he electrodes on Max with a higher intensity] You want to know how powerful I am?"
Dr. Ashley Kafka,Yeah!
Max Dillon,Well so do I! [Kafka continues to increase the electrode intensity on Max to test his power]
Dr. Ashley Kafka,Good! Good!
Max Dillon,"Im dying to know. But, Doc, you better make damned sure you kill me this time. Because if you dont, Im gonna kill the light so everyone in this city is gonna know how it feels to live in my world. A world without power, a world without mercy, a world without Spider-Man. And everyone will able to see me for what I truly am."
Dr. Ashley Kafka,And who are you?
Max Dillon,Dont you know? Im Electro. [suddenly electricity shoots out of his body cracking Kafkas glasses]
Computer,Warning. Electrical capacity has been reached. Initiate lockdown procedure immediately.
Dr. Ashley Kafka,"Very impressive, Electro."
Computer,Lockdown initiated. [Maxs is then lowered into water to disrupt his power] [Aunt May is sitting in Peters room looking at the wall of information hes created about his missing parents]
Peter Parker,Aunt May? [Peter enters his room] What are you doing?
Aunt May,When did you do this? [Peter pauses before replying]
Peter Parker,"Theres something youre not telling me, Aunt May. Every time I mention my parents your eyes go down. I know that youre not telling me something, you lie to me. I know you love me..."
Aunt May,I dont know...
Peter Parker,"I know you love me, but you do. Aunt May...Aunt May. You have to tell me, Aunt May. Its my father."
Aunt May,"Yes, he was your father, but that didnt seem to stop him from leaving you...here."
Peter Parker,I need the truth.
Aunt May,"The truth is your parents left you here, on our door-step. And you were this little boy whose whole world was turned upside down with no explanation. We did the best we could, your Uncle Ben and I. I mean, who else was gonna care for you and protect you and worry about you? Your father? No. I was the one who wiped your nose and made you brush your teeth and do your homework and washed your dirty underwear. Me! Your stupid, non-scientific aunt, who doesnt know how to make ends meet, who has to take nursing classes with twenty-two year old kids so I can pay for you to go to college. And I dont know how to do this without Ben! I dont know how! And...and youre dreaming about your perfect father, who was never here. No! No, I wont tell you. Youre my boy. As far as Im concerned, youre my boy, and I wont hurt you. [Peter kneels in front of her]"
Peter Parker,"Im your boy, youre my everything. Youre enough, youre more than enough. Thats not what this is about. Dont get that twisted. I love you so much."
Aunt May,I know. [Aunt May begins to cry and Peter tries to comfort her]
Peter Parker,"Its okay. Its okay. Aunt May, I need to know."
Aunt May,Alright. Ill tell you everything I know. But it will hurt you.
Peter Parker,Okay.
Aunt May,"A few days after the funeral two government men came to see us. They said, the genetic research that your father was doing with Norman Osborn was very valuable and that people would pay a lot for it, and thats why he ran off with it. They said he was a traitor. I couldnt believe it, Peter. They told us he betrayed his best friend, all of us, for the money."
Peter Parker,I dont...I dont get it. No. This doesnt make sense.
Aunt May,"Yes, I know. I know, I didnt believe it either. I didnt believe it..."
Peter Parker,This doesnt make any sense.
Aunt May,"Peter, I dont know. For so long I would play it over and over and over in my my head, what had I missed? What had I missed? He was just this normal unassuming guy. He wore the same ratty lab coat for twenty years, he took the D train to work at seven every morning, came home at six every night. I dont know. Maybe everyone has a part of themselves they hide. Even from the people they love. [Peter turns away from her] Peter. Peter. [Peter stares ahead with tears in his eyes]"
Peter Parker,Mr. Osborn. [Harry whos been sleeping on the couch wakes] Look up. [Harry looks up and sees Peter in his Spider-Man suit as he glides down on his web from the ceiling] I think youre looking for me. [Harry smiles as he watches Spider-Man take a seat]
Harry Osborn,I cannot believe my eyes. Spider-Man. [Harry gets up and goes to sit in the next seat to Spider-Man] Just the man I wanted to see. You uh...talked to Peter?
Peter Parker,"Yep. I want to help you, Mr. Osborn. I really, really do. I cant give you my blood, not right now. [Harry looks visibly shocked and upset]"
Harry Osborn,Excuse me?
Peter Parker,Its too dangerous. If our blood is incompatible you could die.
Harry Osborn,Im already dying. Your blood cant make me die more.
Peter Parker,But it could do something worse.
Harry Osborn,"Okay. Alright, how much?"
Peter Parker,How much what?
Harry Osborn,"How much do you want? You name it, you want a boat? You want a plane? You want money? How much do you want?"
Peter Parker,I dont want your money.
Harry Osborn,"Come on, everybody wants my money!"
Peter Parker,I dont.
Harry Osborn,"I thought... I thought you were supposed to save people. I thought thats what you do, is you save peoples lives. Youre just...youre just gonna let me die."
Peter Parker,Im trying to protect you right now.
Harry Osborn,"No. No, you are not. Youre trying to protect yourself."
Peter Parker,"Look, we just need a bit more time to figure out something else."
Harry Osborn,"Youre a fraud, Spider-Man! [we see Peter holding onto the wall next to the window as he listens to Harry smashing things and crying in frustration before he leaps away] [as Gwen is heading into the building for her scholarship interview Peter suddenly jumps in and calls out to her]"
Peter Parker,Hey!
Gwen Stacy,Hi!
Peter Parker,"Hi, I gotta talk to you for a second."
Gwen Stacy,Im...Im running late right now.
Peter Parker,"Well, no, no, no. This is just gonna take a second. [Gwen turns and enters the building]"
Gwen Stacy,Im sorry. Im sorry.
Peter Parker,"Okay, babe. Okay, babe."
Gwen Stacy,Im sorry. Im sorry. [Gwen walks down the foyer and Peter quickly follows after her and stops her]
Peter Parker,"No, no, no! Just give me a minute! Just give me a minute! I just want to say one thing. I just want to say one thing and then Im gone. Everythings a mess."
Gwen Stacy,Ssh!
Peter Parker,Everythings a mess.
Gwen Stacy,Ssh!
Peter Parker,"My Dad, my Mom, everything I thought about them, lies! Ha! Lies, lies, lies, lies! And that doesnt...that doesnt make any sense any more. So here we are and I gotta figure out what Im gonna do with Harry, because of course I want to save him, you know? I want to save him because hes my best pal. And what...what if...what if my blood works? But what if it doesnt? I dont know! I got no idea! [Peter starts laughing hysterically]"
Gwen Stacy,"Oh, God."
