human torch,local weather is dreary with an 80 percent chance of bad guys.
nick fury,and a 100 percent chance of incoming fire.
mr. fantastic,setting the fantasticar to autopilot so we can jump in.
nick fury,human torch and i will secure the landing zone.
thing,cannonball! whoo hahaha!
invisible woman,boys... i think weve been spotted! watch out!
thing,rock beats explosives... right?
mr. fantastic,there it is! everyone get ready!
thing,whaddayaknow? johnny came through for once!
invisible woman,(gasps)
mr. fantastic,i saw this in a movie once.
thing,green goblins here.
mr. fantastic,dooms hiring every baddie he can find. i wonder that kind of benefits he offers?
invisible woman,"must be decent; hes got an army of security guards, too! ben, i believe some cobberin is in order."
thing,"aw, sue... ya ruined my line!"
mr. fantastic,director fury! come in! weve been knocked off course... please respond!
invisible woman,its no use. somethings interfering with our comm signal. doom must have a jamming device nearby!
mr. fantastic,that dish looks like the source of the interference! weve got the disable it!
thing,its clobberin time!!!
nick fury,"over radio come in! fantastic four, do you read me?"
invisible woman,"loud and clear, director fury. weve taken down a comm tower that was blocking our signals."
nick fury,over radio im on the other side of the castle. we could do with backup. quick.
human torch,triggering the alarm? isnt this supposed to be a surprise attack...
nick fury,"director fury, ready for action!"
mr. fantastic,"thats our ride, team!"
thing,aww... playtimes over already?
green goblin,what no spider-man? shame! i do so enjoy winding him up. how dare you break into my holiday home?! dont you know hard it is for super-villains to get some vacation? doom-bots! get them! hahahahaha!!! take this! dumb drones! il deal with you myself!
nick fury,we need to get him off his board!
green goblin,"cmon, you big ugly orange rock! you think you can stop me?!! you pathetic little... grr!!! time to fly, super nothings!"
mr. fantastic,he weont give up!
green goblin,"destroying the fantastic four? what a pleasant surprise! argh! this is it, you worms... this is getting dull without the spider to keep me entertained. i dont believe it... you wont get away with this!"
dr. doom,fools! dont force me to use dr. dooms doom ray... of doom!
nick fury,"does that look like a ray gun to you, reed?"
mr. fantastic,usually ray guns are forced light whereas this appears to use a cosmic energy.
human torch,"why dont you ask him? villains love to talk about their stuff. hey, doom, what is that thing?"
dr. doom,"oh, youd like to see it in action? very well!"
nick fury,"s.h.i.e.l.d. helicarrier? this is fury. hill, are you there?"
maria hill,"here, sir."
nick fury,"listen, weve located our silver friend. well bring him back to the carrier. doom has taken off with loki. thats a bad match. bad for us, i mean. can you locate them?"
maria hill,we can.
tony stark,"just like you can track me anywhere, apparently."
maria hill,"theyre headed out to sea, sir."
nick fury,contact professor x and see if he can spare some mutants to help us to track down all of dooms associates.
maria hill,"yes, sir."
tony stark,whoa! ohh.
phil coulson,over radio loki and dr. doom are headed out the ocean. possibly for more cosmic bricks. we need you to fly out there and find them.
thor,what is loki thinking associating with this villainous doom character? i shall bash some sense into him!
iron man,"take it easy, hammer head. we need to find him first."
thor,what manner of vessel is that?
iron man,no idea... but it seems to be where the signal is coming from.
maria hill,"s.h.i.e.l.d. research submarines are extremely useful for taking the fight to bad guys while underwater. these subs feature advanced tracking equipment, ideal for locating enemies or items of interest."
iron man,"where, exactly, are you sending me on my date with thor?"
maria hill,a s.h.i.e.l.d. research submarine.
iron man,a research vessel covered with weapons. thats deceptive labelling.
maria hill,"uh, that is not our research sub."
iron man,dont tell me you got here on a really long spider line?
spider-man,"uh, no. youre not the only one that can fly. compliments of mr. nick fury and s.h.i.e.l.d."
iron man,"you know, i could fit you with a rocket-propelled iron suit if youd like."
spider-man,sounds...heavy. is it the maids day off? what a mess. whoops.
iron man,"good job, spidey. great. lets go!"
dr. doom,"im trying to concentrate and youre making all this noise? get em, boys!"
thor,"come, iron man and human-spider, the way is open."
modok,i am modok! i am designed only for conquest! nothing can penetrate my psionic force-field! hahaha! nnnnnngghhh!!! behold my awesome power!!! no... my power... is... draining...
iron man,hes down! attack!
modok,"nnnnooooooo-aaaaaarrrrrghhh!!! i am not done yet! oh, no! not again! uh, oh! nooo!!!"
dr. doom,modok! i... i cant believe this...youre such a disappointment.
modok,im baaaaaack!!! back-up system! full power! nnnnnnnny aaaahhhh!!!! it... wasnt enough... urgh... nnnnooooooo-aaaaarrrrrghhh!!!!
iron man,huh? he just stole our sub!
thor,i cannot call down any lightning inside this vessel! were trapped!
jean grey,"worry not, thor, my telekinesis can separate water molecules."
iron man,"nice. never saw this coming. jean, how long can you keep this bubble stable?"
jean grey,i can keep you safe for now but my power is focused on this force field. keep me safe.
thor,how can we be so far underwater and yet protected by the mind of a mere mortal?
iron man,incoming! doom must be around here somewhere!
jean grey,keep them off me!
iron man,"jarvis, any sign of that research sub? doom was inside that thing when the tanker blew."
jarvis,"it appears as though he may have been caught in the destruction of the tanker, sir. i am detecting another co-ordinates."
thor,you humans decorate your ocean floors with statues?
spider-man,the rubble-strewn look is very in right now. i didnt ask for this job.
iron man,how about you just open the hatch?
dr. doom,really? with the banging? really?
spider-man,"hey, doc, why do you need all those cosmic bricks?"
dr. doom,i dont share my plans with insects!
iron man,how bout a god then? (at space)
galactus,mmmm... delicious! (at earth)
spider-man,"hey! whats going on? o.k. not good, not good!"
magneto,you need to mind your manners around a lady.
dr. doom,"now, the only thing we need is..."
magneto,"yes, yes. its on my to do list."
nick fury,"i know why youre here, silver surfer. but im still not sure what loki and doom want with your boss."
maria hill,reed richards and hulk are ready to stop lady liberty. are you sure you want wolverine on this operation?
nick fury,"i know cooperation isnt in his nature, but we need him."
phil coulson,over radio youll need a plane to follow magneto and... i cant believe im even saying this... the satue of liberty!
maria hill,over radio weve prepped hulk-proofed vehicle to take you to statue of libery. wolverine meet you there.
mr. fantastic,"i hope those guys are alright... must be weird seeing something bigger and greener than yourself stomping around for a change. eh, bruce?"
hulk,argh!
mr. fantastic,dont worry. well take lady liberty down and get you back on top in no time.
wolverine,you guys sure took your time. you ready for our little field trip?
maria hill,"roxxon undisputedly leads the world in energy production. its power plant, located a short distance from new york, is rumored to contain some kind of experimental reactor core."
magneto,"come, my mutant brothers, we need to core this nuclear plant."
hulk,hulk punch big lady!
mr. fantastic,"hulk, be careful! shes a national treasure! and her hat is really pointy!"
wolverine,this day just gets better and better...
mr. fantastic,thaw was close!
hulk,pilot error!
wolverine,"you said it, bub..."
mr. fantastic,sorry... i guess i just... snapped!
hulk,puny support structure!
mr. fantastic,hulk! get on!
wolverine,i dont get it? how did that burn a metal statures hand?
mr. fantastic,i actually have a theory about...
wolverine,"dont actually care, bub!"
mr. fantastic,this could be tricky. we need to figure out a way to get across... these are dyno-generators. stay clear of them unless you want a ten-thousand volt surprise!
wolverine,that oughta get the second one movin...
mr. fantastic,"ah, a nuclear fusion reactor! i built a miniature one of these for my 2nd grade science project."
magneto,ill crush you with this copperclad footwear...
wolverine,"hey, watch it, bub!"
hulk,get...off!
wolverine,"hey, were inside the statue."
mr. fantastic,"you know, ive lived in new york all this time and never been inside this thing."
wolverine,allow me to give you the tour.
s.h.i.e.l.d. agent,over radio beginning our attack run now!
wolverine,"im surprised anything in this place still works, this junks older than me!"
s.h.i.e.l.d. agent,"over radio watch out for the arms, red one!"
mr. fantastic,whoa! thats a little too close!
hulk,argh!
wolverine,"i hear ya, bug guy!"
mastermind,"greetings, i am the minds master! you can call me... mastermind! i have the only truly unbeatable mutant power... to control your mind! ah-ha! a primitive mind. so easy to control!!!"
wolverine,no! you cant turn me into a monster! i wont yet ya!
mr. fantastic,logan! mastermind is making you think were your enemies! you gotta fight back!
wolverine,oww... i... where? ...what happened to me?
mr. fantastic,"are you okay? mastermind took control of you, logan!"
mastermind,perhaps a more scientific mind will prove more controllable.
wolverine,"hes pulling the same stunt again?! you gotta fight it, richards!"
mr. fantastic,get back! get away from me!
wolverine,"snap out of it, stretch!"
mr. fantastic,i... i didnt... what happened? he took control of my mind?
mastermind,"wait, the hulks a man of two minds! they will both now belong to me!!! no! you... im destined to master you all... urgh..."
mr. fantastic,"look, down there! magneto has exposed the nuclear core."
magneto,off with her head.
all,(screaming)
captain america,"sir, magneto desecrated the statue of liberty! what is that this country coming to?"
phil coulson,"captain rogers, i will personally oversee retrieving lady liberty and put her back together. you have my word."
nick fury,"if magneto is involved in this thing, im betting he wants thats nuclear core to make asteroid m operational. doom must be building some space-based weapon and he needs the transport. you ready, captain?"
captain america,"good to go, sir. so long as the ever-lovin blue-eyed thing here will lend a hand."
thing,"sweet aunt petunia, ill lend you both hands, cap! its clobberin..."
nick fury,"not quite yet. wait until you get there. now, get to the flight line; black widow has arranged transport."
phil coulson,over radio get to that plane as soon as you can. we need you reach asteroid m before magneto does!
maria hill,"unfortunately, little intelligence exists concerning this mysterious island. for some reason it doesnt appear on our maps -- and we have very good maps! lots of vegetation and some evidence of military structures... but thats about all..."
magneto,"now, i have some power to play with."
thing,"eh, hes got a welcomein committee."
black widow,"gonna have to be a touch-and-go landing, boys."
thing,why land at all? its more fun to jump!
black widow,"the package has been delivered, director fury."
thing,whoa! im stuck! mmphfhfhf... help!
captain america,hold on. ill find something to pop you free! ben! you alright!
thing,yeah... just dont tell johnny about this.
captain america,i wasnt expecting so much plant life. has someone been growing a garden?
thing,sure is a lot of junk up here... what gives? this place aint normal.
captain america,are those giant eggs?
thing,someone brought the dinosaurs back?
captain america,best guess is theyre from the savage island. but why would they be here?
thing,"yeah, i aint really built for swimming, cap!"
captain america,"the water is too fast, even for me. look for a way across."
magneto,"ah, youve arrived just in time to see me and my island... rise!"
captain america,hes quite the show man. and hes got a flying island? is this come sort of hydra trick?
thing,like i know. just hang on!
storm,"captain america, thing... charles xavier sends his regards."
captain america,storm!
thing,"hey, a weather goddess aint such a bad trade-up. specially for johnny. hey! come back, ya fraidy-cat!"
storm,quick! we must find a way to follow magento!
captain america,we need to find a way past those guns!
magneto,i see youve enjoyed playing with my pets. lets see if you enjoy playing with this one...
thing,bring it!
rhino,"whyd you come after me? i just wanna be let alone! (roars) argh! (roars) ow! aw, man! (roars) this aint (roars) whooooaaaaaaahhh!!!"
magneto,i suppose i must do anything myself!
storm,his shield is too strong for my powers to counteract!
thing,we gotta build something heavy enough to break through that shield of his! whats that metal-bendin gun doing? enhancin his powers of something?
captain america,"well, then, lets de-power him..."
storm,mystique?! of course! that should hold her.
thing,"so, whered magneto go?"
magneto,"i see that a rise in elevation does not equate to a rise in ones i.q., benjamin."
dr. doom,we have arrived.
loki,"hardly palatial, but it will do. lets see to the final assembly and to my final revenge."
dr. doom,your revenge?! you mean my rule!
loki,"yes, i mis-spoke."
iron man,"hey, wow. remind me not to make the submarine toss part of my starkland theme park, okay?"
spider-man,and yet youre keeping the iron man musical?
thor,magneto must pay!
iron man,"calm down, calm down. we dont want you hulking out on us."
jean grey,i need to report back to the professor.
iron man,"uh, hello, nick fury? paging nick fury? nicolas fury!"
nick fury,can i bill you for that s.h.i.e.l.d. submarine you turned into scrap?
iron man,"bill magneto. where is he, by the way? hes got some payback coming."
nick fury,"he, doom and loki are on a heavily defended floating asteroid assembling what we think is giant super-weapon."
iron man,dont these guys ever just go get a latte? play some chess in the park? i built a new flying toy thats perfect for this. i called the...
iron man,how did you know?
spider-man,"stark tower, stark industries, starkland... call it a hunch. so, where is this jet of yours?"
iron man,parked all nice and safe in central park... i think...
thor,then let us make haste!
iron man,"ill be honest, my heads still kinda funny from our trip in the flying submarine. lady liberty shook a few brain cells loose..."
spider-man,"okay, were here. remembered where you parked that jet yet?"
iron man,im pretty sure i hid it in the lake. it was either the stark jet or the stark bulldozer...
spider-man,im not even gonna ask what the dozers for?
iron man,"well, its for all my dozering, of course. yep, now i remember!"
maria hill,"thats... magnetos space station, asteroid m! we dont know much about it but its sure to be swarming with bad guys and booby traps! any s.h.i.e.l.d. agent attempting to gain entry should proceed with extreme caution..."
spider-man,"hey, guys. hope you dont mind, no hot water at the apartment."
loki,this location is indeed perfect.
magneto,you do know hes the god of mischief?
dr. doom,his involement is vital to my rule of this earth. you can be in charge of... ...metal recycling...
loki,intruders!
magneto,i will deal with them.
loki,"dr. doom, our victory is nigh."
iron man,really? how did doom get preferred parking?
spider-man,lets tow him...
magneto,"gentlemen, give our guests here a warm reception to our humble adobe!"
spider-man,nobody is ever happy to see us. anyone have a really big lock-pick?
iron man,left that in my swiss army suit.
spider-man,my spider-sense is tingling!
iron man,"huh... okay, lets see what we got here. whoose less then stellar idea was this? get ready!"
spider-man,"hang on, everybody!"
thor,reckless mortals!
spider-man,"your god-powers arent helping, lightning rod."
iron man,you can bicker later...we gotta go after magneto!
magneto,"end of the line for you, im afraid. do see yourselfout, im rather busy."
spider-man,well need to keep up with magneto or well lose him in this place!
thor,yes and my hammer has an appointment with his head that must be kept!
magneto,"this whole station bends to my will, literally. do you really think you can defeat me here? you come to my lovely asteroid m, but i dont get a house-warming gift?"
thor,i say thee...nay!
iron man,"good luck magnetizing thors god-hammer. oh, and ive demagnetized my armor just for this occasion."
spider-man,i took a bath. thats all i did.
magneto,none of my mutant kin here to betray their face? oh what a delightful change of pace. you leave me no choice. this will be your end.
iron man,"funny, i was about to say the same thing... he has decent aim. watch out."
magneto,not good enough.
thor,he wishes to do me harm. amusing!
magneto,this cannot be! we mutants of the future! not you heroes!
spider-man,"well, web-head, time to engage my science brain and find a way to stop him for good!"
magneto,dr. doom! i require your assistance!
loki,ignore him. we must focus on the task at hand.
magneto,oh dear.
nick fury,i know why youre here. how do we prevent your boss from making earth its lunch?
silver surfer,my board...
nick fury,what does doom want with it?
silver surfer,loki...using... the...power cosmic.
nick fury,"we almost no chance of saving earth, even with your help. our best hope is to stop doom before his plan moves forward. ive put in a call for outside help."
invisible woman,the lab looks great!
magneto,(screams)
maria hill,"this is agent hill, from s.h.i.e.l.d. director fury is in urgent need of your assistance. agent coulson is on his way to pick-up magneto."
mr. fantastic,well be right there.
magneto,mother can i get a rabbit? ... what? ... where am i?
mr. fantastic,(sighs) ill get a broom.
magneto,could i have a broom also... and some cheese please?
phil coulson,over radio fantastic four... we need you on the helicarrier right away. i cant explain the situation over our comms but it isnt good. please get here as soon as you can.
nick fury,youre here. ill brief you on the situation.
maria hill,"weve collated all of our data from every s.h.i.e.l.d. agent and avenger throughout the world, and weve managed to ascertain that dr. doom... is definitely... up to something bad. i know thats not much to go on, but it is a start, right?"
nick fury,were facing a planetary catastrophe that may be soon be unleashed by dr. doom. he must be stopped.
dr. doom,my time is at hand! soon all on earth will bow to doom!
loki,"yes, the earth. its such an important part of my revenge."
iron man,"thanks, but well do all the avenging around here."
spider-man,"and lookey, loki and his pal have a big, bad megaweapon."
dr. doom,"you simpletons have no idea the danger that is right in front of you. i have created this doom ray to defend the planet from destruction. also, to destroy all resistance yo my benevolent rule."
iron man,defend the earth from what?
dr. doom,"ill hold them off, you finish my weapon."
loki,excellent suggestion...
dr. doom,fools! this place is mine to rule!
spider-man,hey! spider-like agility at your service!
dr. doom,you cant possibly defeat me alone.
thing,who says hes alone? its...
dr. doom,not time for clobberin. i have work to do.
spider-man,do you think dr. doom and loki are kind of guys whod share power?
captain america,not in the slightest. but that might play to our advantage.
storm,keep your eyes peeled. we must find a way to reach doom and loki.
captain america,magnets. everything seems to run off magnets!
thing,whoever designed this place didnt have safety in mind. whoah! i know ive been in space before but thats a view!
spider-man,woah... indeed!
system one,warning! adjoining connection bridge is not safe. proceeding is not advised.
spider-man,they always say that.
system one,warning! door mechanism activated! proceeding is still not advised!
captain america,"now that theyve told me not to open it, makes me want to do it all the more! hang on, everybody! stick together!!!"
thing,i guess the door lady wasnt joking!
storm,maybe we should have thought this through!
spider-man,remind me not to take the scenic route next time!
thing,"end of the line, metalhead!"
dr. doom,"pathetic worms, bow before your saviour of earth, dr. doom! the tanker incident was merely a set-back. you cannot stop me now."
storm,let us settle this.
dr. doom,"guards! dispose of these super losers! this is it, heroes! i am your doom!!!! now you shall feel my real power!!!"
thing,clobbered!
dr. doom,"you... you think you can win? finish them, my doom-bots! now how is this happening? no one defeats doom! my perfect machines! youve ruined them! i will destroy you!!! defeated?! it cannot be! im... im dr. doom!"
thing,"sorry, doc. but you know what?! its finally clobberin time!"
thor,"brother, loki, dooms plan has failed. abandon his weapon."
loki,"(laughs) dooms plan? a weapon? lightning you have, imagination you dont."
spider-man,nice hat.
all,(screams)
nick fury,"galactus, devourer of worlds."
wolverine,"not mine, bub."
galactus,i hunger!
loki,"finally, my vengeance will be realized on your pathetic planet! i will harness the power of galactus! he will have the earth for breakfast and asgard for lunch!"
spider-man,"wow, hes gonna be pretty full. thats quite a lot of protein, even for a big guy."
thor,"this, all this, brother? all a sad plan for revenge on earth, on asgard?"
loki,"yes, brother. i sat in my prison cell, plotting my revenge; thinking, planning, convincing dr. ""dumb"" to do my bidding. and you never saw it coming! now, behold my genius!"
captain america,"okay, people, lets go to work! avengers, assemble!"
nick fury,"yes, a giant alien being is attempting to eat our planet with the help of a norse god. im on it."
maria hill,"thank-you for calling s.h.i.e.l.d., can you hold please? thank-you for calling s.h.i.e.l.d., please hold..."
nick fury,"gentlemen, the situation is dire. i welcome any ideas."
mr. fantastic,"youve got to be more flexible in your thinking, director."
iron man,maybe the bad guys can help? i guess technically thats a bad idea.
mr. fantastic,"ironic, i mean, if earth is gone, who do they have to menace with evil plots? each other? (communicator rings)"
dr. doom,hello?
nick fury,"(on communicator) doc, its nick fury. i have proposal for you and your friends..."
nick fury,get abomination and magneto and take them to doom.
iron man,sounds like a risky venture to me. and im all about risky ventures.
phil coulson,over radio i never thought it would come to this... we need you to escort magneto and abomination to meet up with dr. doom. weve got no choice now; galactus must be stopped!
nick fury,over radio s.h.i.e.l.d. escorts have brought abomination and magneto to a rendezvous point in central park. head over there and meet them.
iron man,i hope fury knows what hes doing. i tend to not play well with people whove been attacking me and trying to steal my stuff.
thor,"were we only children again, i would resolve this by giving loki what you mortals call a wedgie... but i fear the forceful elevation of undergarments will not save us now."
iron man,"maybe not, but id pay good money to see that."
abomination,"well, if it isnt two mighty avengers, seeking the help of emil blonsky..."
iron man,"pretty sure magneto therell prove much more useful. youre just along for the ride. now, can we get on with this?"
magneto,i suppose assisting you is preferable to the entire planet being destroyed... if only marginally.
nick fury,"over radio dooms insisting on taking his own jet to fight galactus... cant say ill ever understamd villains and their demands, but theres no time to argue. head over to the financial district and meet him."
iron man,you heard the you heard the man; time to move. dont fall back!
abomination,should we really be helping these clowns? their ugly green friend threw me through a window!
magneto,and i in turn should never have doubted the might of a god.
abomination,so lets just ditch these do-gooders already!
magneto,"your enemy is as as abominable as the rest of you... its either this or become galactus-food, remember? so lets just find doom and get this over with!"
dr. doom,those infernal fools at s.h.i.e.l.d. expect me to help them out when theyve gone and clamped my jet? is nothing scared anymore?! i was gone for two minutes!
magneto,keep your face on. ill take care of this.
abomination,"credit where its due, this way those hero guys keep their jets in secret hangers."
dr. doom,hmph. im not going anywhere until this injustice has been resolved!
magneto,opps.
dr. doom,finally! maybe youre not completely useless after all.
nick fury,(sigh)
loki,"vengeance is mine, puny creatures! kneel before me!"
nick fury,"okay, folks, this is our last shot. make it count."
galactus,"foolish creatures, to come between galactus and his meal!"
nick fury,this is it folks! the fate of our world is in the balance!
mystique,unfortunately were not gonna stay in the air for ling if we dont fix that engine!
galactus,your end is here! your resistance is merely working up my appetite! your earth is mine! i must devour this world!
thing,lookie here!
spider-man,there! im pretty handy. now maybe theres a way we can use those blades to attack galactus...
green goblin,"any bright ideas, webhead?"
invisible woman,its okay guys! i got you!
galactus,none can hurt galactus!
nick fury,"over radio team two, youre up!"
iron man,hes staying away from the left rotor blades now. lets try this side!
venom,"shellhead, can you give the engine a little kick?"
jean grey,"keep hold of it! weve nearly got him! hurry with the portal, we cant hold him forever!"
galactus,pah! nothing but insects!
nick fury,"over radio team nerd science nerds, on me. were up!"
captain america,hey!
galactus,those shields wont protect you forever!
mr. fantastic,"the device is built but we need connect the power! nick fury; no way! cap, a little help!"
dr. doom,"ahh, such a simple idea. let us hope that it works!"
cyclops,"dinner time, galactus!"
galactus,delicious cake! huh?
hulk,hulk thor smash!
loki,"this is only a temporary set-back! i, uh, planned for this! i will return!"
iron man,"you are a naughty, naughty spacebending cube. but i bet we could have some fun."
nick fury,"ill take that, thanks."
loki,cant we talk about this?
galactus,no! i bet you taste minty and cool. i need a palate cleanser!
captain america,time to face some justice.
dr. doom,"remember our bargain, fury?"
nick fury,yes. you all get a head stat while the good guys count to thirty.
iron man,"thats the deal you made? hulk, start counting..."
hulk,uh... one... two... three... uh...
dr. doom,"yes, not a bad deal, i must say, though i think that..."
magneto,were on the clock.
hulk,"uh... three... three, three!"
mr. fantastic,"here you go, surfer. we reconstructed it from the cosmic bricks."
silver surfer,i will use it to find galactus and set him on a course away from earth.
human torch,"ride the cosmic waves, my friend."
stan lee,(narrating) whats more the world is save and the heroes have save the day and that true believers is exactly how should it end it.
narrator,credits
nick fury,"i appreciate you answering our distress call, but the avengers and their allies just defeated galactus."
star-lord,thats not why were here. theres something else.
groot,i am groot!
nick fury,right...
groot,i am groot!
nick fury,nice... huh? ha.
black panther,"mr. tiddles! there you are, my brave comrade."
nick fury,um... hmm. huh?
mr. tiddles,meow.
black panther,the people of wakanda thank you.
nick fury,(laughs)
